ID,书名,密码,Pass,链接
11790,《穿越时空:平行宇宙、时间卷曲和第十维度的科学之旅》,百度网盘密码：2atp     ,{'百度网盘密码': '2atp'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499299213058&sk=24578ED11A6242943B095C80BF002EEF&ufi=5149121431703960&token=cloud14&sig=ocOJ0j%2FBe6TAY0DH8nvkBT8NhZQ%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499299213037&sk=98A6737B325C52C84D55218BF66D57AA&ufi=6149021409061575&token=cloud15&sig=%2BmHiFL5JeQ2u66I7pBPk8FI%2BKQ4%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499299213022&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=8152221431244715&token=cloud3&sig=okocCupV%2B848wRISTtOpKdx6PqQ%3D', '百度网盘': 'http://pan.baidu.com/s/1qYFabtq'}"
14329,《一人食：一个人也要好好吃饭》,百度网盘密码：ryub     ,{'百度网盘密码': 'ryub'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22945959-dd29f4/', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498840378942&sk=6065D28083473231C78F3884E226D7DC&ufi=3141721557367843&token=cloud16&sig=SGjOraWTVmTzS19v9es6eFr%2FboM%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498840378931&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=3141721557368051&token=cloud4&sig=M1aNfOXoCfN%2Ffwcot01xzv7JMwM%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498840378936&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=1154321856954908&token=cloud4&sig=wQHeEeiztstRmwavIb1Ysb6VrTA%3D', '百度网盘': 'http://pan.baidu.com/s/1gfDt7A7'}"
12570,《相约萨马拉》,百度网盘密码：hxfz     ,{'百度网盘密码': 'hxfz'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498111630190&sk=98A6737B325C52C84D55218BF66D57AA&ufi=8154321476033660&token=cloud15&sig=xD0qIFCmwB0Fc99SpMiClKLMPY0%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498111630182&sk=6065D28083473231C78F3884E226D7DC&ufi=6152221454193051&token=cloud16&sig=CYXbZG0Rp6a4D1DEvBYKYzbZbDY%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498111630198&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=1149121770101708&token=cloud3&sig=otYfvm2LIYUUgCwkJWN%2Bdpw4lO0%3D', '百度网盘': 'http://pan.baidu.com/s/1c2xiBHe'}"
17291,《猎人们》,百度网盘密码：j1ua     天翼云盘密码：9302,"{'百度网盘密码': 'j1ua', '天翼云盘密码': '9302'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/zyemAn3iUFNf', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23917494-9ebbd0/', '百度网盘': 'http://pan.baidu.com/s/1qY9GETI'}"
13345,《美国众神:十周年作者修订版》,百度网盘密码：43ga     ,{'百度网盘密码': '43ga'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499599940133&sk=6065D28083473231C78F3884E226D7DC&ufi=7149821513055746&token=cloud16&sig=HEiCJKBHkW6F5LPOtOBya9Z9zjw%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499599940118&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=7154321513040578&token=cloud4&sig=sdb%2Bq45cK3bjjg8cMC7Md8hpt30%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499599940125&sk=24578ED11A6242943B095C80BF002EEF&ufi=1147111810628240&token=cloud14&sig=GqbYC0t8rB7QSV3BTgk2UB5%2FNDY%3D', '百度网盘': 'http://pan.baidu.com/s/1gePn1tD'}"
13338,《间谍王：戴笠与中国特工（增订版）》,百度网盘密码：190c     ,{'百度网盘密码': '190c'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499597666222&sk=24578ED11A6242943B095C80BF002EEF&ufi=5139421518467348&token=cloud14&sig=0ruHXqFyO0J5MNBCULPZkfMNKmk%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499597666208&sk=24578ED11A6242943B095C80BF002EEF&ufi=3149121512130631&token=cloud14&sig=QFARoAhu5VOIJQRoAy8l6c0NZH0%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499597666214&sk=98A6737B325C52C84D55218BF66D57AA&ufi=9139411511810914&token=cloud15&sig=2KneOjmY73qCVWVUIniX5y%2BY6rA%3D', '百度网盘': 'http://pan.baidu.com/s/1bZ7fXG'}"
17220,《群山之巅》,百度网盘密码：uail     天翼云盘密码：5043,"{'百度网盘密码': 'uail', '天翼云盘密码': '5043'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/3mmyyuaYBzEn', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23908681-75cc2b/', '百度网盘': 'http://pan.baidu.com/s/1b3hwUq'}"
16482,《当代四大茅奖文学大家经典作品集（套装共49册）》,百度网盘密码：xhv0     天翼云盘密码：3679,"{'百度网盘密码': 'xhv0', '天翼云盘密码': '3679'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/nUnE7fmENBRz', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23522190-6a43d1/', '百度网盘': 'http://pan.baidu.com/s/1i4At8jV'}"
16208,《北欧悬疑小说天王尤·奈斯博作品精选(套装共3部）》,百度网盘密码：ytk9     天翼云盘密码：3277,"{'百度网盘密码': 'ytk9', '天翼云盘密码': '3277'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/JRBnaaMf6Vn2', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23384571-d7aec1/', '百度网盘': 'http://pan.baidu.com/s/1sl2RCQh'}"
13149,《一个人的诗歌史(套装共3册)》,百度网盘密码：ng7x     ,{'百度网盘密码': 'ng7x'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499238766744&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=3149751500151354&token=cloud3&sig=f54YNuOqsEllKDyZB1BgKyXO57o%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499238766731&sk=98A6737B325C52C84D55218BF66D57AA&ufi=1149721799011857&token=cloud15&sig=BE3sqiTCG4Bm41chd0O6z%2B3At04%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499238766738&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=3149751500151485&token=cloud3&sig=Bcowk3RC6XPBijfpIRWf7v9kYgQ%3D', '百度网盘': 'http://pan.baidu.com/s/1o8qJr9w'}"
17368,《哈尔的城堡三部曲（精制多看版）》,百度网盘密码：390a     天翼云盘密码：0987,"{'百度网盘密码': '390a', '天翼云盘密码': '0987'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/A3qim2NVBVRj', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23960748-5fd70e/', '百度网盘': 'http://pan.baidu.com/s/1boHsBLX'}"
15313,《城门开》,百度网盘密码：htgx     ,{'百度网盘密码': 'htgx'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22946382-878a8e/', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500368848294&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=7152751594671371&token=cloud4&sig=hCp%2B2f2JCVhFSEagI5RMTbsyEfs%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500368848280&sk=98A6737B325C52C84D55218BF66D57AA&ufi=5149121601881442&token=cloud15&sig=hxtvGT4SMWXpC0QogqU7vTHgJ9Y%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500368848286&sk=6065D28083473231C78F3884E226D7DC&ufi=5149821601866702&token=cloud16&sig=nwGixqP5wdP%2F4EyG5a%2BbqDEDecc%3D', '百度网盘': 'http://pan.baidu.com/s/1jIzHf9c'}"
17023,《狼烟北平（都梁家国四部曲·升级纪念典藏版）（精校精制）》,百度网盘密码：6ms9     天翼云盘密码：9243,"{'百度网盘密码': '6ms9', '天翼云盘密码': '9243'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/aUzaeuziEFB3', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23872575-9ab72a/', '百度网盘': 'http://pan.baidu.com/s/1miyZhTu'}"
13198,《大漠三部曲(套装共3册)》,百度网盘密码：8v4y     ,{'百度网盘密码': '8v4y'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499316584817&sk=24578ED11A6242943B095C80BF002EEF&ufi=1149121801930243&token=cloud14&sig=aTYnmTyf7fDshO76vKYlQIPmgHw%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499316584824&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=2130531506436607&token=cloud4&sig=LQaZ2lET77wqnFXEXGD4QNdJebI%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499316584832&sk=98A6737B325C52C84D55218BF66D57AA&ufi=2130531506436268&token=cloud15&sig=2fw6X0mJumEkWYwgndC2nB6lFF4%3D', '百度网盘': 'http://pan.baidu.com/s/1dEG3U1r'}"
11018,《另一片海:阿拉伯之春、欧债风暴与新自由主义之殇》,百度网盘密码：m626     ,{'百度网盘密码': 'm626'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500266921240&sk=6065D28083473231C78F3884E226D7DC&ufi=8132321391044319&token=cloud16&sig=DDVrlBeyTnSD90J2zPzdqx%2BKDxI%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500266921220&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=6133921370290784&token=cloud4&sig=YEJvqVVyD9IZwdVEXpqNBG7KWhQ%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500266921227&sk=98A6737B325C52C84D55218BF66D57AA&ufi=8132321391044355&token=cloud15&sig=h2l9gp15MwuI85xNQoCDL7X11u0%3D', '百度网盘': 'http://pan.baidu.com/s/1bp6BUgv'}"
17313,《不老泉文库(套装共5册)》,百度网盘密码：nom5     天翼云盘密码：3837,"{'百度网盘密码': 'nom5', '天翼云盘密码': '3837'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/MRze2iq6fmYj', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23938896-4ba420/', '百度网盘': 'http://pan.baidu.com/s/1jI1f4n8'}"
13411,《职场成功宝典大合集（套装共30册）》,百度网盘密码：pobn     ,{'百度网盘密码': 'pobn'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499680184345&sk=98A6737B325C52C84D55218BF66D57AA&ufi=5130921520565169&token=cloud15&sig=Cw9E%2BfDj%2FKH8KGKHe9alOHqnZfA%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499680184354&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=9152621513782687&token=cloud3&sig=1MaRCLiSJYCeOkgWK4DTkbWR1JI%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499680184361&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=4149821511209054&token=cloud3&sig=ALIm3LJOlKfvC8ba3tDrO%2Fx6YDY%3D', '百度网盘': 'http://pan.baidu.com/s/1nv9c1bb'}"
14770,《博尔赫斯谈话录》,百度网盘密码：6z64     ,{'百度网盘密码': '6z64'},"{'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499274621103&sk=24578ED11A6242943B095C80BF002EEF&ufi=4149821566528737&token=cloud14&sig=t0ccqG5HCffxsWGHtpCOglSlnBU%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499274621108&sk=6065D28083473231C78F3884E226D7DC&ufi=9147111570075741&token=cloud16&sig=q5rIf1F%2Bs8jcpys3DXv6KUR3odE%3D', '百度网盘': 'http://pan.baidu.com/s/1slCZzvJ'}"
13221,《九州·魅生其一：妖颜卷（精制）》,百度网盘密码：0em4     ,{'百度网盘密码': '0em4'},"{'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499387319465&sk=24578ED11A6242943B095C80BF002EEF&ufi=7152221506906136&token=cloud14&sig=YaDjJ%2Bijd59V2l0lJfuigUKTsTA%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499387319472&sk=98A6737B325C52C84D55218BF66D57AA&ufi=7152611506867542&token=cloud15&sig=2puRhYnSbM7qfZoQNdreXTjJfC0%3D', '百度网盘': 'http://pan.baidu.com/s/1c2ique0'}"
12365,《灵异进行时：惊魂记系列（套装共4册）》,百度网盘密码：vemb     ,{'百度网盘密码': 'vemb'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500383434739&sk=24578ED11A6242943B095C80BF002EEF&ufi=1149021756493490&token=cloud14&sig=w7vIvr8AMhfPWO%2B5ZmgACtOtgYc%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500383434717&sk=98A6737B325C52C84D55218BF66D57AA&ufi=3154321458035900&token=cloud15&sig=CR8hkSsjTuMj%2BDKr8UVpLrw8IVU%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500383434730&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=1149021756493560&token=cloud3&sig=LRZsY%2BGOdBV1nc8h5bt0nEsN6xU%3D', '百度网盘': 'http://pan.baidu.com/s/1jIdtyXC'}"
14946,《高能预警》,百度网盘密码：foor     ,{'百度网盘密码': 'foor'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22946250-557d63/', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499848470800&sk=6065D28083473231C78F3884E226D7DC&ufi=4138151579314930&token=cloud16&sig=7bXGRhg2%2BWyzCw1M4zTfjFn1Q0s%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499848470788&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=2138121584341041&token=cloud3&sig=qfrZ6tS9zFrvgIHmGVLHprxkQJI%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499848470794&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=4138151579314946&token=cloud4&sig=KFLJyASmgeYhqus6tXlZ2CCazOU%3D', '百度网盘': 'http://pan.baidu.com/s/1geNnn39'}"
13485,《青旗•嘎达梅林(套装上下册)》,百度网盘密码：jnca     ,{'百度网盘密码': 'jnca'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499925210630&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=9133911519842179&token=cloud3&sig=%2BP1i9COHR4m54rA5k80AQImjnbk%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499925210617&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=7149021520618815&token=cloud3&sig=2e3%2FYZHcg6emBOxIKoDYG6WgEPU%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499925210624&sk=6065D28083473231C78F3884E226D7DC&ufi=2149121523231437&token=cloud16&sig=AhXJVY2Dvx7Bfe95MEaRKZaSb%2FU%3D', '百度网盘': 'http://pan.baidu.com/s/1geYHcbT'}"
15029,《人道天堂（精制多看版）》,百度网盘密码：tx02     ,{'百度网盘密码': 'tx02'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22946241-0a8b54/', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499939585775&sk=24578ED11A6242943B095C80BF002EEF&ufi=1152611882446508&token=cloud14&sig=0JGpxjzoQsYfVKiJr6G0%2B7BEB%2Bw%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499939585780&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=9139411585374865&token=cloud3&sig=TQnAqRQn2K1HK1QIaESC%2B5Amgvk%3D', '百度网盘': 'http://pan.baidu.com/s/1o87Gm1c'}"
17504,《冥想》,百度网盘密码：xpom     天翼云盘密码：1438,"{'百度网盘密码': 'xpom', '天翼云盘密码': '1438'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/uiqY7nBvmqYr', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-24016709-58a33d/', '百度网盘': 'http://pan.baidu.com/s/1hsIKUW0'}"
13404,《佛家经典套装（套装共6册）》,百度网盘密码：n568     ,{'百度网盘密码': 'n568'},{'百度网盘': 'http://pan.baidu.com/s/1bptNNt1'}
11673,《愿所有美好如期而至》,百度网盘密码：usug     ,{'百度网盘密码': 'usug'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499197195426&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=8149821427498964&token=cloud3&sig=nDPKd8Yf0o2rWyK5Jg9Xq2ErDCw%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499197195432&sk=6065D28083473231C78F3884E226D7DC&ufi=5149121427686313&token=cloud16&sig=c%2BXuAgsJ1Ty7aHubRIFpy6%2F6Wiw%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499197195415&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=5149121427686475&token=cloud3&sig=nBemzol1fYDcW1NiNwarRzp6Rvc%3D', '百度网盘': 'http://pan.baidu.com/s/1hs7iLxE'}"
17407,"《存在感:如何改变自己,影响他人》",百度网盘密码：nkr7     天翼云盘密码：2209,"{'百度网盘密码': 'nkr7', '天翼云盘密码': '2209'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/fyYv6z2e6fqi', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23998230-7fc1b4/', '百度网盘': 'http://pan.baidu.com/s/1jIj4MCQ'}"
15903,《从西天到中土:印中社会思想对话》,百度网盘密码：acbk     天翼云盘密码：8707,"{'百度网盘密码': 'acbk', '天翼云盘密码': '8707'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/zMJnQvEvYrem', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23214321-9e9026/', '百度网盘': 'http://pan.baidu.com/s/1cq4E2i'}"
12975,《人性与灵魂》,百度网盘密码：e935     ,{'百度网盘密码': 'e935'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498904438113&sk=98A6737B325C52C84D55218BF66D57AA&ufi=4147111486849865&token=cloud15&sig=0HbZxA4cZeGf27w11FpaKCRR8vg%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498904438097&sk=24578ED11A6242943B095C80BF002EEF&ufi=4147111486849931&token=cloud14&sig=v3vUpojFm4e9I%2Fw2asRTJhOHAiQ%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498904438105&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=6149021473011905&token=cloud4&sig=PsTthOCUTnfddlgK1IqMgfrlCjM%3D', '百度网盘': 'http://pan.baidu.com/s/1mikH7Bi'}"
16128,《重返狼群Ⅱ（自制多看插图版）》,百度网盘密码：6xw1     天翼云盘密码：4597,"{'百度网盘密码': '6xw1', '天翼云盘密码': '4597'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/jimqiiMfEjYf', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23315145-1b7fae/', '百度网盘': 'http://pan.baidu.com/s/1b5NFVg'}"
16069,《择天记（自制多看插画版，全八卷 ）》,百度网盘密码：5pwt     天翼云盘密码：0958,"{'百度网盘密码': '5pwt', '天翼云盘密码': '0958'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/EF3aYvbuAjAz', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23301351-057c54/', '百度网盘': 'http://pan.baidu.com/s/1geNU0lP'}"
11763,《无限恐怖（多看精制）》,百度网盘密码：itcr     ,{'百度网盘密码': 'itcr'},"{'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499298726322&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=5147111429851735&token=cloud4&sig=7eraj5giBHNEqJ7XWdT4jeqF3gg%3D', '百度网盘': 'http://pan.baidu.com/s/1skYw9YH'}"
15408,《藏地孤旅》,百度网盘密码：8ydr     ,{'百度网盘密码': '8ydr'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22945557-9f2367/', '百度网盘': 'http://pan.baidu.com/s/1c2thQHq'}"
13916,《朱子哲学研究》,百度网盘密码：h2la     ,{'百度网盘密码': 'h2la'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22946832-b03e93/', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500715897152&sk=24578ED11A6242943B095C80BF002EEF&ufi=7149821541585172&token=cloud14&sig=cLCeFmAGTubONc2WomR6S4vudpk%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500715896866&sk=6065D28083473231C78F3884E226D7DC&ufi=9147111540523232&token=cloud16&sig=TRXqjFzRh5ZU%2FwwhCN5HP0nc3Ww%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500715897018&sk=6065D28083473231C78F3884E226D7DC&ufi=7149821541585225&token=cloud16&sig=BGD%2Brhtojxjow0MFiYFa5zHIKIM%3D', '百度网盘': 'http://pan.baidu.com/s/1hscduNa'}"
14039,《空想科学生活读本》,百度网盘密码：miwp     ,{'百度网盘密码': 'miwp'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22946736-976c82/', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498321669064&sk=6065D28083473231C78F3884E226D7DC&ufi=4138421542987940&token=cloud16&sig=ttMdB7q5KQ8Z5lwDnBnXmzMtQCY%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498321669058&sk=98A6737B325C52C84D55218BF66D57AA&ufi=5149121553060472&token=cloud15&sig=S7wdROMdDoJIMNF%2BDDAKg7oGpdE%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498321669061&sk=24578ED11A6242943B095C80BF002EEF&ufi=4138421542987943&token=cloud14&sig=Oi9YGhpX659TdO4VxhyQe91one4%3D', '百度网盘': 'http://pan.baidu.com/s/1bUOf62'}"
